	clade	genus	ts	te	ts.1	te.1	ts.2	te.2	ts.3	te.3	ts.4	te.4	ts.5	te.5	ts.6	te.6	ts.7	te.7	ts.8	te.8	ts.9	te.9
16	0.0	Anomotodon	138.22263479350454	14.917757208228346	136.6910853649331	14.076630977131217	136.90738776556844	15.501570599079834	135.09348841388956	15.082039898909988	134.38197467332375	14.754997447552771	139.40948264188657	11.100787691854585	135.88128356061853	13.951904547632324	137.53374656806085	15.646355394569714	137.54908969978456	15.469325530745978	136.89146988538445	15.746308847989162
17	0.0	Anotodus	27.17253887425473	6.460937454002404	41.69006707260563	4.2166613258026775	25.469853577753657	5.071041337667258	25.87474119168547	4.72579379878712	25.84963328126924	3.5612334789972837	19.057606365157067	6.8620308304293935	24.899244357694425	4.332062424554835	27.10707954229946	4.741419720529599	20.551303341723155	4.514991117598118	25.01438326202116	5.027714133647814
18	0.0	Anoxypristis	74.09182502224064	0.0	85.9849371287541	0.0	75.23243827547473	0.0	74.08851767733502	0.0	81.02656596435439	0.0	83.68189145636028	0.0	82.84568668490985	0.0	82.13185861421462	0.0	83.78105140831981	0.0	83.38175532755334	0.0
19	0.0	Apocopodon	109.22035670548352	58.11133954975288	116.78938306885718	56.83008384315852	90.94253629085937	55.31381829648517	70.34002620313946	61.92466809792646	77.43294187344075	52.94638719501423	120.86588196316646	55.844087467230885	117.44637094657946	56.29164335157694	99.29982029853956	48.95611505974552	69.39046988421954	60.058146875995405	86.25057602234685	56.54643113193082
20	0.0	Aprionodon	57.21925615785286	5.807887701427684	53.33737157355923	6.883033024757811	56.13476358625103	3.890911859045409	55.13452652542338	3.252227963716008	88.48884309043859	7.993209755940995	52.30584692647259	5.192072776024672	71.67145210064714	4.800319265311006	54.69855136517314	6.162746302536388	59.17002165556302	4.7190878867471815	54.73908383721906	4.669507433796827
21	0.0	Apristurus	57.84679735971001	0.0	56.50553016173003	0.0	60.28242491168943	0.0	55.97980077030476	0.0	59.42058067094848	0.0	68.27404919278528	0.0	94.32333263624317	0.0	60.03135383323051	0.0	60.885055330911705	0.0	60.50929806654097	0.0
22	0.0	Araloselachus	80.07957996975257	0.0661578138347343	96.29096287838804	0.0253132419993334	82.32759068124977	0.0275127736575104	79.63770212576588	0.0511241194795373	83.28485565385819	0.0681781996824999	83.7385112066611	0.0540593466238791	92.6382687763729	0.0154695813768936	88.24005225588795	0.059579593783817	95.14095561819704	0.0227406813810578	80.48377527046664	0.0933527300201685
23	0.0	Archaeolamna	143.57413259946193	47.01494995837251	139.21832978670722	46.25822937234399	138.47037801862527	51.13614808873642	117.27355399617043	50.50982606434787	117.52577732391958	48.161698933104965	143.28999223677542	53.42671755282485	135.20285867285946	49.73882143021751	117.48422628488012	50.49266455072078	113.87434423417776	42.19060773101353	113.80976511037504	52.82144761539235
24	0.0	Archaeomanta	65.61831998402168	34.16296687575054	66.20744187618011	36.33130373530084	64.54589134043101	33.50736128175341	64.94602289370269	33.70257298478462	66.14379981024896	33.64830262762997	65.70110094979333	34.21038912655105	66.2867377136791	26.76494856381695	66.21250672915393	22.903082951395664	65.74641803254882	26.58089093788901	65.18801528048101	26.31096150939996
25	0.0	Archaeotriakis	83.48164267031284	61.41679560873352	82.1198812251615	60.30820269463617	84.47003359005342	62.48978422880575	84.74016397555386	63.42116269585599	82.09733703785	61.994035731466994	84.69742333363735	60.07326351326251	86.34596811172338	62.58090828410677	82.97736577661813	59.73208278741616	80.86079663716366	63.47064597620371	85.83056840622454	60.95937672688843
26	0.0	Archingeayia	97.43832755245	91.51804747151364	108.54172907335456	79.03562664923156	118.66505806784672	67.25824823903291	123.63081061048388	93.23972665512348	121.63972501455488	87.84338127613977	103.10492795531756	91.25684208262729	135.0507890491301	89.16671563390705	102.09716359358058	89.9413188969961	103.09907458919332	91.97339848547506	98.16932377091234	90.80305407830764
27	0.0	Arechia	58.31487567675943	37.89834348601136	58.15087754115468	34.267388976058214	54.29781472822382	39.192666547075305	56.90776534746653	37.643133783492445	54.65100319038788	38.02910668778449	56.67746567868245	39.23449847669334	57.24807960661149	39.74474369135807	57.11272110426319	38.47180524175997	55.87181031539651	34.08096780287567	58.04905881562125	36.57494573763229
28	0.0	Argoubia	41.86751310127958	30.623312442640632	57.05962624896343	22.916376877690457	38.33257551259483	29.355299465161004	49.92753935612748	28.408306498697996	45.99353289736239	27.586672232863013	46.210140415403565	26.75529489172942	48.68575350294144	25.351324936059303	50.426330411661546	25.22501187553849	43.91181701773891	29.099285171197508	48.86663086328237	25.73790710422169
29	0.0	Asymbolus	17.48245114918576	0.0	20.007224646410464	0.0	16.367420866499543	0.0	23.54090666611117	0.0	19.849409661771265	0.0	19.344799012769457	0.0	21.12403801669877	0.0	19.79034553345247	0.0	18.891170290840275	0.0	17.67081312648389	0.0
30	0.0	Ataktobatis	76.59874997641883	65.92189543639465	83.77673263544378	65.47422433996185	82.13277330962642	65.81892817052164	90.44420021480244	64.42992786871518	77.53771385071401	65.51341858478274	85.87069789381438	64.36897672597547	86.85566048918263	66.05959388438842	94.7698249865987	62.25301142327444	79.12209429469694	64.95324516837063	79.68617548395692	67.03989510673826
31	0.0	Atlantoraja	47.5489829348307	0.0	51.66400431697047	0.0	47.84477076346789	0.0	54.69641635113681	0.0	44.83911914099972	0.0	57.66413085007893	0.0	51.23220131870477	0.0	52.63519135097683	0.0	45.472980093375504	0.0	56.0609759371182	0.0
32	0.0	Aturobatis	60.983632713154414	30.970351041925973	61.41698874623975	32.001697569139786	59.584141398223714	31.822486319395463	55.74304868234107	28.12555614930848	61.7537457020729	30.27075997694261	59.37342848353061	34.49847860257472	59.51995098754797	29.95155020828952	60.7638638161641	32.24514626068815	58.27223490258961	24.82847999410852	61.44833745413901	29.29885278634025
33	0.0	Baharipristis	103.89253860279696	92.58043532176936	103.18946308284588	93.65575291259005	104.04875418338928	92.1487395613638	99.02557897219047	93.25621413065772	106.68923810130552	92.52785067693934	102.5838409682584	93.14774541302766	103.20246236740104	92.3297752144376	102.99603190874232	92.06944162962895	100.95621085323712	93.07871879391904	102.1365282753463	93.24722208958865
34	0.0	Baibishia	87.67065445626994	81.96925958543005	87.2718193998857	84.59954066086732	87.57022451821484	82.95291140193376	87.62167589834024	83.22463395198821	87.91349384678223	83.03929138611018	87.7237934255244	82.95643971884736	87.94666051814298	82.59440874552047	87.52350340704194	83.87168792778434	87.67691352518919	80.93137858902683	86.81716685815886	82.97412327461863
35	0.0	Bathytoshia	10.47442343475087	0.0	14.465940971249582	0.0	40.664380751631214	0.0	10.546324685999473	0.0	14.50287904744154	0.0	58.89092913753902	0.0	12.48164484766432	0.0	8.544517231799835	0.0	29.28265274333689	0.0	32.1225048857132	0.0
36	0.0	Belemnobatis	145.29868899271932	121.30076179519378	145.48684033854278	125.78059021984905	145.41508048313938	121.57418881227616	144.86240505660658	119.48674667836328	148.6435264300089	120.86990971098434	145.95348106787554	123.44347057280748	145.12787684443074	122.54071747719593	145.98966718297547	121.85811198743647	145.3314640115156	122.50397535321233	145.95868526593225	119.56861230364092
37	0.0	Benthobatis	14.300881353521904	0.0	13.922474377248967	0.0	12.635319515697002	0.0	15.93583567729594	0.0	16.015155465991462	0.0	12.480900208250814	0.0	16.012399895314623	0.0	12.805271144356771	0.0	15.4997492522944	0.0	14.405575479186489	0.0
38	0.0	Beringraja	6.983989555206698	0.0	11.605196166306664	0.0	8.67925979374907	0.0	10.638173197072184	0.0	7.664175539212329	0.0	9.444396548890692	0.0	10.330647281069725	0.0	6.000379610390565	0.0	6.793258330258399	0.0	11.279847332022776	0.0
39	0.0	Biropristis	93.63312387317708	66.17090362053928	122.41722278964744	65.71672314362027	92.9491268334063	61.75341112832337	96.21746982000752	64.39449895144993	93.07682965416473	61.76113984410994	86.40195324209951	63.82280616453993	91.68011743330598	65.71555910764067	88.39503136494207	61.84936500284636	97.25299492329472	58.733191807628	93.25310726896537	63.8640944142966
40	0.0	Borodinopristis	88.25304274966388	71.26881718243544	88.61676987847171	73.71809249211364	88.40709629708495	71.93709567442176	88.56158047668723	70.4395134798634	87.78195065669826	71.89989817678554	87.44139327683908	75.2516392167505	87.45593339465407	73.50279268810223	87.63101335574918	71.19732647165142	87.71609835904694	71.05725250342917	87.18897797936096	71.26496858834165
41	0.0	Brachaelurus	143.2338295336244	0.0	139.24656343085292	0.0	138.61972931352668	0.0	138.72487884019958	0.0	139.10744139798166	0.0	148.2840329761571	0.0	140.07112029153308	0.0	141.55829305879612	0.0	143.4313633208706	0.0	140.87105819316363	0.0
42	0.0	Brachycarcharias	66.10128512614726	26.839066226875385	100.43249652504124	26.176184894151124	83.19664293980125	26.23401123008141	101.05662405270344	24.42882963420797	79.70837591789684	15.223440181531322	82.62792636308649	11.07607403006638	66.44653681599893	26.93080617246177	80.70320328335205	15.99854543085596	81.99319414731667	22.83720651571031	90.5034324198219	22.728351517481123
43	0.0	Brachyrhizodus	136.81788332064502	64.21851411043218	131.61984456393492	65.55718333160152	133.16636454226335	65.78970857882187	134.85110004492617	65.33052356998213	135.72031535074694	65.31015024080408	132.95624921252283	66.13805752856429	135.70203945389054	65.67594167904204	135.16317571601988	64.658834904304	133.5842332361367	64.16475548284089	133.73182002787487	65.44283740623612
44	0.0	Britobatos	89.41867049536877	60.98715360399854	91.45945578898342	65.82454125853643	92.449479019166	66.15252426763819	90.695735195156	66.19328677771749	90.76127234423645	59.81552176701927	87.5646360185589	62.98591843580179	92.85423950905356	60.40825457146333	90.13138741207284	65.70989622243533	94.0609062956363	63.62437201532333	92.06142529650542	40.30250450091715
45	0.0	Burnhamia	63.631438059582166	15.22263137500341	65.926222794589	15.373115634159072	65.52552561298234	15.568596715487557	65.32728170925591	13.772111294527315	65.39021407638828	12.191051089744876	65.851215480907	11.099710937953338	64.04598101080761	15.63392416344391	64.7079911508094	15.24215580074488	65.87846328819646	11.50140951748128	64.93408728268633	14.8605925657827
46	0.0	Bythaelurus	25.16848976746344	0.0	27.846041969297023	0.0	26.8803974653732	0.0	24.36712370860762	0.0	26.148120035002272	0.0	25.20215149878403	0.0	24.55503970134973	0.0	27.94718199171373	0.0	26.72216196676118	0.0	26.03502117145599	0.0
47	0.0	Cantioscyllium	131.92716963965367	56.33846341052283	126.06580515382204	55.36000190417355	131.44584247925275	57.51598193776306	127.1734614200874	58.1999399200603	132.08961455841177	56.70929220648018	136.879257811557	55.90572481673695	126.83176541249392	58.31054617363445	130.98179029159166	57.033412993844856	129.94029755725705	55.89875469199821	126.29379604841672	57.94876496579807
48	0.0	Carcharhinus	92.68406621776369	0.0	92.3859923011894	0.0	91.64875924803503	0.0	93.86040519823337	0.0	93.64996691166807	0.0	93.51338330033144	0.0	93.57748603803144	0.0	91.0627715782182	0.0	91.5252263828378	0.0	92.83441763896232	0.0
49	0.0	Carcharias	143.50291083852227	0.0	138.75492005227696	0.0	138.0149249401693	0.0	131.27961010176384	0.0	132.83968612604	0.0	143.03214750426227	0.0	132.80540779841414	0.0	130.75582883137432	0.0	130.1555372932686	0.0	131.1136606315467	0.0
50	0.0	Carchariolamna	36.66159140779521	9.768735366302913	28.147547850893154	12.456907810782427	29.78372092174781	9.9095570522528	34.842218851351106	7.515119281908426	25.51757675128475	8.04621576204594	27.806262601568687	9.477933531424853	29.592301891968884	10.59407815000779	22.91996524707585	10.68968857452901	27.528642522400467	10.71035431069094	36.781590995753874	8.376867921158569
51	0.0	Carcharocles	66.28440233818601	8.623169464323656	66.03245084630277	5.37717468503891	67.65009920742239	8.407999786558415	66.58465995604452	6.350146147362883	69.10043062068063	4.571529106507184	65.68357259387416	9.972860114811573	63.94924168952208	5.755330187411779	66.17730861325803	5.254509370244051	66.26408434154354	7.643738765663421	65.03217354380425	10.062410618943415
52	0.0	Carcharodon	59.9153542368864	0.0	58.0630672981693	0.0	56.77133293412424	0.0	59.818088041396734	0.0	58.5215777676512	0.0	58.69559793229692	0.0	60.01322780778889	0.0	58.70064094001194	0.0	58.21370817953247	0.0	59.19778869467012	0.0
53	0.0	Carcharoides	46.28863641449136	3.561019734577952	41.76927094567639	3.451239831073971	41.5350349968374	4.448420599787587	42.84483481316753	3.3534710291035474	46.70972802309613	3.737138956932828	47.48676222671796	3.623384957221349	46.62202098857526	3.743933036605841	38.471217035488046	4.304342326967804	45.01253557502864	4.349544652506188	40.96030769510742	3.2995144886325454
54	0.0	Cardabiodon	102.97736115497143	68.15754902557501	101.49122101987568	87.9292055775771	101.26504261774886	85.38553606325034	97.94147021587	85.65132110664972	101.5141877858497	86.09806318391043	104.48429792466256	87.54299344101833	103.76200772259809	82.9138116418417	101.91967940954152	88.00913280582824	103.973871222841	81.00319107215424	103.37019768111216	65.4274082673043
