	clade	species	ts	te	ts.1	te.1	ts.2	te.2	ts.3	te.3	ts.4	te.4	ts.5	te.5	ts.6	te.6	ts.7	te.7	ts.8	te.8	ts.9	te.9
15	0.0	Aetobatus_cappettai	8.973990633703215	3.446211075314789	8.375953662279713	4.636130334006424	8.375233399086055	4.434564566983186	7.737484883587471	4.565656689861377	8.52847329815708	4.454339667800222	8.44782614963176	4.365362491059803	8.33652845043618	4.79783008408385	7.787150419339099	5.288948703774702	8.033612635471982	5.206875657320756	7.158802295817141	4.821859815060094
16	0.0	Aetobatus_irregularis	65.68430202840192	2.14632486118623	65.49918378481658	23.38162664036436	65.6409993104984	35.079043715638214	65.01924716267517	36.50934557101384	65.3963436622959	8.03883725712868	65.33178448105461	32.68730549526258	64.9628758848109	6.095063463151986	66.0077410799694	31.222942715194943	66.61399767820431	15.478596163173185	65.46160638716032	24.42913739595652
17	0.0	Aetobatus_narinari	22.68340236934327	0.0	23.454470692406375	0.0	22.7955589217837	0.0	23.295059517737958	0.0	24.355494894823387	0.0	21.2751295198668	0.0	20.7706000153358	0.0	24.93102712565897	0.0	24.8529141394555	0.0	19.50910289879632	0.0
18	0.0	Aetobatus_sulcatus	57.233847940515325	52.45113821462309	55.72687247746896	44.8972855851436	55.68811354247418	47.78036374276485	53.291325673197086	51.24881835810017	54.73993252016968	51.470616520784176	55.7145968784636	50.55715100429986	53.45826280635838	44.79305859658536	57.345875547586175	48.36177956094205	55.13819324406608	42.14155384443439	55.7715097901279	49.02042232269062
19	0.0	Aetomylaeus_bovinus	4.75509640279526	0.0	4.58917815435039	0.0	5.456804495764528	0.0	4.813862701531916	0.0	5.830399181265252	0.0	5.459807427186686	0.0	5.096415942290333	0.0	5.705448123141853	0.0	4.476941070708935	0.0	4.475374508793912	0.0
20	0.0	Aetomylaeus_crassus_	10.558400772025625	3.11202388232756	7.67838945421323	4.776269045188318	10.793435791426008	4.309511611289239	16.058820599858414	3.066125438288052	11.500471778605435	4.033407746640558	8.791000219688236	5.723187228325425	13.777854879241032	4.81664533761462	17.99368524628396	4.070217201286431	10.200641742736638	3.718072130356004	13.003194631740271	4.321174222716282
21	0.0	Aetomylaeus_cubensis	26.62021063949893	7.290628240822628	26.872441545006367	9.315730696930828	27.2426231935186	8.112027751585321	24.194402174842672	8.493537953411034	26.719800509777684	6.283844310502172	23.37239304047796	7.1177813814208255	21.793376794597147	5.939974523805972	24.27430207267404	6.870721947800114	29.280642202366067	9.070781608494327	25.60045942981583	10.017028253519072
22	0.0	Aetomylaeus_meridionalis	22.284345950179564	4.476663728271784	23.28979104342496	4.609722866276784	22.972209228079155	7.048301074165019	22.159563258547504	4.113422408860246	21.60208405115066	7.023848325666042	22.98228184637625	5.121596168970396	23.41954922248947	5.347871365534295	22.92742743294397	6.941789977183174	24.716353843773287	4.811990500639657	22.250275516657062	7.997109007667768
23	0.0	Agaleorhynchus_britannicus	86.8244770928392	67.47192827507322	86.36617249419905	82.04087194969662	86.31756038427716	77.78303042338163	84.90317231924172	76.04653171294434	86.12944099597634	75.37605720701275	87.84926437149909	73.29906608953269	86.54931556363378	72.4093746346994	86.9456619282339	74.01566070764508	87.28423036515257	73.68629954474127	88.0939438097086	73.39407727328592
24	0.0	Alopias_alabamensis	48.6720285009363	12.270550454519622	49.35241002359162	14.37462238469766	49.99544815801497	11.119887283745395	49.71534036374936	10.052574955208156	48.90572034824334	11.683963092142555	49.00961316881904	12.686189482423243	49.02498949776094	9.895093008882812	50.1027594176138	13.300265989074804	49.01697949764154	9.464662043220327	49.03532581279074	9.97698018262671
25	0.0	Alopias_carolinensis	36.46723184472621	33.7203374127694	37.27796113246701	33.88200823150735	38.15333564570757	33.89327741820235	37.52771755289082	34.04471152318184	37.976328700092445	33.46470994110734	38.17069681250899	33.545357519150855	37.97225983095357	33.948276845194144	38.25090887664064	33.751088124025664	37.659948795717725	33.77929836628567	37.48612521720094	33.87472992771125
26	0.0	Alopias_crochardi	54.9187607948262	35.728683747169754	55.55946559635469	44.9055973333161	54.9771843250596	43.91353349744605	52.62488180987057	39.91698919592834	55.30134439830168	35.73142767560972	55.77282311867663	41.02367571460835	56.18848617299213	41.212661871835806	55.591418812224745	36.566505181442025	57.0511461984251	39.48959776332319	55.98163957101796	40.37582044673109
27	0.0	Alopias_denticulatus	57.85734449102578	7.956356558398522	55.90032507011776	9.733415791072886	87.86472200152622	8.003195967984247	57.711376333344006	6.60511031272874	54.01962335481135	6.891261283986007	58.72172703544189	9.757273824961088	56.112935613605934	5.829209702731607	57.35566202266305	11.8344329540002	56.201518975856615	7.441792851140171	54.89823769373748	6.620677826908497
28	0.0	Alopias_exigua	33.24336994052784	3.235668674124172	34.57944037839548	4.771242147334147	33.88703689284137	3.4180610825667506	34.56152231998233	3.771953375402384	34.57786931028197	4.536498239954734	34.750694165144935	3.855185710720732	34.700018261035034	4.045975139257924	34.59765283519237	4.106078017704787	34.50851933434093	3.8987201262028814	34.44759079040668	4.812584179161331
29	0.0	Alopias_grandis	42.45380939355047	1.9699298506027807	40.07774917929697	2.854744624128302	38.247421997200334	1.558580228306901	41.63245177160046	1.4033120650980524	40.21821846069405	1.3415894613150998	38.9686627284123	1.6621991316309292	43.28344256676495	1.5020271819117963	41.18758009026031	2.146814508439334	38.65172411995161	1.8033226532897464	41.16434099095785	1.744923788024764
30	0.0	Alopias_latidens	40.1305555623455	3.080986358939405	41.22987508981375	1.7751561813784615	39.44958378584453	1.838221235122437	40.42007245263059	1.9617349773936168	40.95053552311386	1.7133229419970248	40.78015744061575	3.0144150372076868	40.3182280174598	2.4357022794448007	41.61788555358342	2.547663019909868	42.18170458306626	2.9888232628320206	40.78565863123632	2.231162545523331
31	0.0	Alopias_leeensis	52.38718622868024	38.73378716372139	47.73390685566309	40.47303192495967	50.00789117290508	42.31393281753699	47.81488634789715	40.65774166355308	48.37140963503301	38.96629375906714	50.244146716679886	38.58723493256846	48.87834454807125	35.7402892224512	48.34528433922288	37.67203791872159	49.36638033559486	39.51174817243674	47.24778747754063	37.910094283530135
32	0.0	Alopias_pelagicus	38.90938540356856	0.0	45.2630964913143	0.0	36.54157844220933	0.0	38.43003282794544	0.0	39.40515576679332	0.0	38.135852509330405	0.0	58.58389500664588	0.0	37.62300198387151	0.0	36.08054333586749	0.0	38.10686607258968	0.0
33	0.0	Alopias_superciliosus	34.09747801349039	0.0	31.126081211394855	0.0	33.30614175743097	0.0	30.67732063170301	0.0	29.88581602024093	0.0	33.39769073054441	0.0	31.977832748566392	0.0	32.91921742932939	0.0	34.11320453415808	0.0	33.72040237207578	0.0
34	0.0	Alopias_vulpinus	56.57714127281033	0.0	52.99135402668584	0.0	55.86364851745188	0.0	54.70112090290288	0.0	56.05147493484553	0.0	53.64329114600745	0.0	50.659791820425575	0.0	55.195805141694464	0.0	55.34593842168682	0.0	55.494775023450735	0.0
35	0.0	Angolabatis_benguelaensis	81.20357657817426	73.55412379279667	72.71388508536438	66.698666120865	84.81354595160593	73.04106147081573	85.72061878938807	66.12960450765144	82.35243907921908	71.62334068525013	77.62551314873137	66.35590945907693	85.1219628525315	70.39203070398065	91.12297052968066	55.309111676002125	84.28353882202127	69.2773851633084	88.69353614305847	70.87710246372266
